user_id,position,base_probability,masked_probability,risk_contribution,text_valid,image_valid,text,image_path,attention_score_norm
si_je_meurs,33,0.06390713155269623,0.06452188640832901,-0.000614754855632782,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3778466561544860268_58620940899.jpg,0.9872342303642372
si_je_meurs,34,0.06390713155269623,0.06451528519392014,-0.0006081536412239075,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3782097402350629769_58620940899.jpg,0.9816217587563174
si_je_meurs,35,0.06390713155269623,0.06450537592172623,-0.0005982443690299988,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3782815258520427414_58620940899.jpg,0.9836580992751626
si_je_meurs,36,0.06390713155269623,0.06449003517627716,-0.0005829036235809326,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3783540181178099858_58620940899.jpg,0.9866455457847253
si_je_meurs,37,0.06390713155269623,0.06448067724704742,-0.0005735456943511963,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3791005904062189758_58620940899.jpg,0.9891103641297229
si_je_meurs,38,0.06390713155269623,0.0644678846001625,-0.0005607530474662781,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3791512433588802662_58620940899.jpg,0.9861365376438433
si_je_meurs,39,0.06390713155269623,0.06453114002943039,-0.0006240084767341614,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3792237422801650070_58620940899.jpg,0.9879652462909018
si_je_meurs,40,0.06390713155269623,0.0645180344581604,-0.0006109029054641724,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3792961895133699744_58620940899.jpg,0.9947568787978603
si_je_meurs,41,0.06390713155269623,0.06449835747480392,-0.0005912259221076965,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3793686829250213985_58620940899.jpg,0.9919701491634761
si_je_meurs,42,0.06390713155269623,0.06451351940631866,-0.0006063878536224365,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3800064247511332583_58620940899.jpg,0.9931737225201678
si_je_meurs,43,0.06390713155269623,0.0644340068101883,-0.0005268752574920654,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3800934663444482036_58620940899.jpg,0.990191931190017
si_je_meurs,44,0.06390713155269623,0.06070946156978607,0.0031976699829101562,1,1,"雖然我總是靠幻聽來寫文章,但這個是我寫的 ❤️ 💭",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3805865855008607580_58620940899.jpg,0.8745129266762877
si_je_meurs,45,0.06390713155269623,0.05755157396197319,0.006355557590723038,1,1,"希望這個不是告別的文章。 我好愛這個世界,我好愛你們。我喜歡你們的一字一句,我愛你們的語氣波動,我愛你們笑著。 為什麼我有雙重人格呢,我沒辦法控制祂想做什麼。我明白祂為什麼執著於要把我從高樓拉下,但我不想這樣做。 我好愛我的朋友,我愛...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3806872765647658788_58620940899.jpg,0.9361515546648113
si_je_meurs,46,0.06390713155269623,0.05915667116641998,0.004750460386276245,1,1,"高中可以幹嘛×抽獎文 突然歪題的文帳,但還是想跟你們分享高中可以做什麼~ 留言「我想要學習歷程」就可以免費得到我製作的模板以及針對性地提出修正方法。 然後這次真的很謝謝 贊助,他們東西都超可愛的就算沒抽到也能夠直接找他們購買!留言「我...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3807484085849945998_58620940899.jpg,0.9304680293670682
si_je_meurs,47,0.06390713155269623,0.06435424089431763,-0.0004471093416213989,1,1,"再次宣傳,留言要到前一個貼文喔 🐱",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3808701969327149096_58620940899.jpg,0.941064337800328
si_je_meurs,48,0.06390713155269623,0.05770410969853401,0.006203021854162216,1,1,"給自己記錄 14歲 確診憂鬱症但拒絕諮商和看醫生 16歲底 終於去看醫生,然後受不了藥物副作用紫砂失敗 17歲 憂鬱症和多重人格和強迫症 17歲 每天都有幻聽 17歲 每個月都會因為紫砂而被遣送回家 17歲 因為紫砂被送急診 17歲 ...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3809495635553644374_58620940899.jpg,0.9770087561214514
si_je_meurs,49,0.06390713155269623,0.05918791890144348,0.004719212651252747,1,1,"我曾經成績很好的,彷彿就在昨日,可是怎麼一切變了? 他們說找到方向很好,可是我只是走不了其他路的無奈,我怎麼這麼無奈......。 你知道嗎?我曾經文科、生物都是女中1%,數學物理都考過前20%,曾經中女校排前100跟所有人比時......",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3811600092395441042_58620940899.jpg,0.9505326199147199
si_je_meurs,50,0.06390713155269623,0.06452646851539612,-0.0006193369626998901,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3812530873582173075_58620940899.jpg,0.9800997176105768
si_je_meurs,51,0.06390713155269623,0.0645054280757904,-0.0005982965230941772,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3813255916708684910_58620940899.jpg,0.9853221498147741
si_je_meurs,52,0.06390713155269623,0.06452790647745132,-0.0006207749247550964,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3813827544005936358_58620940899.jpg,0.9772562962023971
si_je_meurs,53,0.06390713155269623,0.06449640542268753,-0.0005892738699913025,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3814705074334326618_58620940899.jpg,0.9806104335036556
si_je_meurs,54,0.06390713155269623,0.06388991326093674,1.7218291759490967e-05,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3824972657829967115_58620940899.jpg,0.0
si_je_meurs,55,0.06390713155269623,0.0642377957701683,-0.0003306642174720764,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3829226379749740721_58620940899.jpg,0.9918859233849727
si_je_meurs,56,0.06390713155269623,0.0638587698340416,4.836171865463257e-05,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3835678708178430833_58620940899.jpg,0.0
si_je_meurs,57,0.06390713155269623,0.06420844793319702,-0.00030131638050079346,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3839276094301783156_58620940899.jpg,0.997063772058418
si_je_meurs,58,0.06390713155269623,0.06428436189889908,-0.00037723034620285034,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3843176604126269113_58620940899.jpg,0.9905150323067513
si_je_meurs,59,0.06390713155269623,0.06091148406267166,0.0029956474900245667,1,1,"不知道我如果打一些文案,流量會不會比較好,但是我沒有話想說,所以就這樣吧。 💭",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3852273515667512220_58620940899.jpg,0.920389995730059
si_je_meurs,60,0.06390713155269623,0.06433065980672836,-0.000423528254032135,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3855146152375844285_58620940899.jpg,0.989928685388036
si_je_meurs,61,0.06390713155269623,0.06389009952545166,1.703202724456787e-05,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3856035207703689220_58620940899.jpg,0.0
si_je_meurs,62,0.06390713155269623,0.06389013677835464,1.6994774341583252e-05,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3860357361965808737_58620940899.jpg,0.0
si_je_meurs,63,0.06390713155269623,0.06390616297721863,9.685754776000977e-07,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3863107835937404885_58620940899.jpg,0.0
