user_id,position,text_valid,image_valid,text,image_path,text_received_from_image_attention,image_received_from_text_attention,text_self_attention_received,image_self_attention_received
si_je_meurs,37,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3791005904062189758_58620940899.jpg,0.016916630789637566,0.015551812946796417,0.017565563321113586,0.01577416993677616
si_je_meurs,38,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3791512433588802662_58620940899.jpg,0.016916630789637566,0.015478638000786304,0.017565643414855003,0.015649408102035522
si_je_meurs,39,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3792237422801650070_58620940899.jpg,0.016916632652282715,0.015537029132246971,0.01756574772298336,0.01571257971227169
si_je_meurs,40,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3792961895133699744_58620940899.jpg,0.016916632652282715,0.015600943006575108,0.017565840855240822,0.016100438311696053
si_je_meurs,41,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3793686829250213985_58620940899.jpg,0.016916632652282715,0.015561113134026527,0.017565932124853134,0.015954768285155296
si_je_meurs,42,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3800064247511332583_58620940899.jpg,0.01691664382815361,0.015645738691091537,0.01756669394671917,0.015949446707963943
si_je_meurs,43,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3800934663444482036_58620940899.jpg,0.01691664382815361,0.015435291454195976,0.01756679080426693,0.015961410477757454
si_je_meurs,44,1,1,"雖然我總是靠幻聽來寫文章,但這個是我寫的 ❤️ 💭",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3805865855008607580_58620940899.jpg,0.0170503668487072,0.015457460656762123,0.010212928988039494,0.015462944284081459
si_je_meurs,45,1,1,"希望這個不是告別的文章。 我好愛這個世界,我好愛你們。我喜歡你們的一字一句,我愛你們的語氣波動,我愛你們笑著。 為什麼我有雙重人格呢,我沒辦法控制祂想做什麼。我明白祂為什麼執著於要把我從高樓拉下,但我不想這樣做。 我好愛我的朋友,我愛...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3806872765647658788_58620940899.jpg,0.015744172036647797,0.015647796913981438,0.013971972279250622,0.016920743510127068
si_je_meurs,46,1,1,"高中可以幹嘛×抽獎文 突然歪題的文帳,但還是想跟你們分享高中可以做什麼~ 留言「我想要學習歷程」就可以免費得到我製作的模板以及針對性地提出修正方法。 然後這次真的很謝謝 贊助,他們東西都超可愛的就算沒抽到也能夠直接找他們購買!留言「我...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3807484085849945998_58620940899.jpg,0.016862770542502403,0.01655004359781742,0.014139293693006039,0.014354436658322811
si_je_meurs,47,1,1,"再次宣傳,留言要到前一個貼文喔 🐱",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3808701969327149096_58620940899.jpg,0.017560871317982674,0.01660151779651642,0.014485981315374374,0.013963175006210804
si_je_meurs,48,1,1,"給自己記錄 14歲 確診憂鬱症但拒絕諮商和看醫生 16歲底 終於去看醫生,然後受不了藥物副作用紫砂失敗 17歲 憂鬱症和多重人格和強迫症 17歲 每天都有幻聽 17歲 每個月都會因為紫砂而被遣送回家 17歲 因為紫砂被送急診 17歲 ...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3809495635553644374_58620940899.jpg,0.01737288013100624,0.015647780150175095,0.015061598271131516,0.01692076586186886
si_je_meurs,49,1,1,"我曾經成績很好的,彷彿就在昨日,可是怎麼一切變了? 他們說找到方向很好,可是我只是走不了其他路的無奈,我怎麼這麼無奈......。 你知道嗎?我曾經文科、生物都是女中1%,數學物理都考過前20%,曾經中女校排前100跟所有人比時......",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3811600092395441042_58620940899.jpg,0.01761269010603428,0.015882330015301704,0.013312705792486668,0.016433769837021828
si_je_meurs,50,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3812530873582173075_58620940899.jpg,0.016916653141379356,0.015553239732980728,0.017567815259099007,0.015170966275036335
si_je_meurs,51,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3813255916708684910_58620940899.jpg,0.016916653141379356,0.015618577599525452,0.017567873001098633,0.015453033149242401
si_je_meurs,52,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3813827544005936358_58620940899.jpg,0.016916653141379356,0.015609010122716427,0.017567913979291916,0.01492591667920351
si_je_meurs,53,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3814705074334326618_58620940899.jpg,0.016916656866669655,0.015576730482280254,0.017567969858646393,0.01518129650503397
si_je_meurs,54,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3824972657829967115_58620940899.jpg,0.0,0.015592947602272034,0.0,0.015404094010591507
si_je_meurs,55,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3829226379749740721_58620940899.jpg,0.017256801947951317,0.01550618838518858,0.017498647794127464,0.01573120430111885
si_je_meurs,56,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3835678708178430833_58620940899.jpg,0.0,0.015479928813874722,0.0,0.01576911471784115
si_je_meurs,57,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3839276094301783156_58620940899.jpg,0.017256807535886765,0.015545745380222797,0.01749907247722149,0.016035713255405426
si_je_meurs,58,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3843176604126269113_58620940899.jpg,0.017256807535886765,0.01565614528954029,0.017499221488833427,0.015489459037780762
si_je_meurs,59,1,1,"不知道我如果打一些文案,流量會不會比較好,但是我沒有話想說,所以就這樣吧。 💭",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3852273515667512220_58620940899.jpg,0.016968198120594025,0.0155215198174119,0.012838046066462994,0.015908261761069298
si_je_meurs,60,1,1,💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3855146152375844285_58620940899.jpg,0.01725681498646736,0.015537155792117119,0.017499618232250214,0.015569033101201057
si_je_meurs,61,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3856035207703689220_58620940899.jpg,0.0,0.015525288879871368,0.0,0.01557680033147335
si_je_meurs,62,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3860357361965808737_58620940899.jpg,0.0,0.01555896271020174,0.0,0.01620381884276867
si_je_meurs,63,0,1,,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3863107835937404885_58620940899.jpg,0.0,0.015616371296346188,0.0,0.015735462307929993
